Watching for file changes with StatReloader
WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 21:23:36
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 21:24:11
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 21:24:31
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 21:53:49
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:06:05
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:06:20
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:07:11
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:07:33
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:09:13
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:09:25
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:18:56
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:19:22
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:19:35
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:23:16
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:24:04
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:24:16
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:34:43
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:34:52
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:34:59
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 22:35:42
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:21:03
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:21:13
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:28:59
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:29:38
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\urls.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:41:09
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:41:16
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:49:57
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 15, 2026 - 23:53:00
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:10:13
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:10:20
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:18:28
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:18:47
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:20:41
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:20:52
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:46:24
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:46:36
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
Exception in thread django-main-thread:
Traceback (most recent call last):
  File "C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\threading.py", line 1075, in _bootstrap_inner
    self.run()
  File "C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\threading.py", line 1012, in run
    self._target(*self._args, **self._kwargs)
  File "C:\Users\USER\xadobaltic\venv\Lib\site-packages\django\utils\autoreload.py", line 64, in wrapper
    fn(*args, **kwargs)
  File "C:\Users\USER\xadobaltic\venv\Lib\site-packages\django\core\management\commands\runserver.py", line 134, in inner_run
    self.check(**check_kwargs)
  File "C:\Users\USER\xadobaltic\venv\Lib\site-packages\django\core\management\base.py", line 569, in check
    raise SystemCheckError(msg)
django.core.management.base.SystemCheckError: SystemCheckError: System check identified some issues:

ERRORS:
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[1][1]'.
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[2][1]'.
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[3][1]'.
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[4][1]'.
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[5][1]'.
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[6][1]'.
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[7][1]'.
<class 'catalog.admin.ProductAdmin'>: (admin.E012) There are duplicate field(s) in 'fieldsets[8][1]'.

System check identified 8 issues (0 silenced).
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:46:54
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:53:54
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:54:02
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:54:10
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 00:57:58
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 01:02:33
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 01:05:35
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\admin.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 01:07:40
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\core\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 01:10:11
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\selector\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 07:12:38
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\selector\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 23:11:03
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\selector\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 23:12:10
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\selector\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 23:12:17
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\selector\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 16, 2026 - 23:27:59
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\selector\views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 17, 2026 - 03:14:18
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\catalog\models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 17, 2026 - 03:18:48
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\xadobaltic\settings.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 17, 2026 - 03:22:52
Django version 5.2, using settings 'xadobaltic.settings'
Starting development server at http://127.0.0.1:8002/
Quit the server with CTRL-BREAK.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/5.2/howto/deployment/
Watching for file changes with StatReloader
C:\Users\USER\xadobaltic\xadobaltic\settings.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
Watching for file changes with StatReloader
